Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108
25,,30,,35,,40,,45,,50,,55,,60,,65,,70,,75,,80,,85,,90,,95,,100,,110,,120,,130,,140,,150,,160,,170,,5,,8,,10,,15,,20,,025,,030,,035,,040,,045,,050,,055,,060,,065,,070,,075,,080,,085,,090,,095,,0100,,0110,,0120,,0130,,0140,,0150,,0160,,0170,,0180,,0190,,0200,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.281634135,39.98195668,4.915446792,41.61435531,5.053400495,37.02024749,5.323194332,39.87120125,5.35431231,40.05805016,4.862925209,34.52046747,5.068678236,38.05870814,4.97862707,36.95030141,4.907371885,35.98769403,5.059393052,38.5846801,4.676763297,32.41485009,4.70473512,32.38731074,4.571871005,31.21436284,4.303731027,28.640755,4.64923092,31.77615529,4.430554127,29.90265487,4.40948549,29.3193325,4.205731119,27.85945128,4.26974246,28.45290586,4.441683873,29.68178555,4.28612912,28.56782539,4.889822564,32.96903985,4.728572816,31.81917679,4.470827899,29.74763667,4.563940756,29.82115649,4.473773114,28.97138192,5.060923679,32.82940266,4.841097857,30.5858278,4.75017647,29.83552692,5.110637631,31.21321065,4.68846624,28.93299074
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.298573171,40.18865919,4.930688637,41.83276309,5.070187608,37.21627098,5.342117358,40.08336282,5.373870291,40.27092151,4.880031425,34.70025836,5.087322578,38.26020381,4.997045576,37.14487197,4.925641204,36.17595346,5.07886587,38.78917171,4.694455806,32.58274552,4.722822464,32.55482345,4.589356821,31.37384443,4.319766312,28.78402905,4.667652692,31.93988677,4.447771228,30.05371408,4.426761852,29.46643536,4.222112602,27.99872836,4.286825055,28.59663113,4.459745835,29.83061884,4.30351684,28.71087896,4.910919789,33.13642517,4.749045632,31.97968801,4.490085581,29.89509804,4.583357214,29.96081108,4.492838901,29.10443145,5.083537211,32.98251763,4.862117891,30.71931263,4.770529805,29.96052012,5.133047341,31.34245469,4.708278335,29.04524384
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.315512207,40.3953617,4.945930482,42.05117087,5.08697472,37.41229446,5.361040385,40.29552439,5.393428271,40.48379285,4.897137641,34.88004924,5.105966919,38.46169948,5.015464082,37.33944253,4.943910523,36.36421289,5.098338687,38.99366331,4.712148315,32.75064095,4.740909808,32.72233615,4.606842636,31.53332602,4.335801597,28.9273031,4.686074463,32.10361826,4.464988329,30.20477329,4.444038213,29.61353822,4.238494085,28.13800545,4.30390765,28.74035639,4.477807797,29.97945212,4.320904561,28.85393253,4.932017015,33.3038105,4.769518448,32.14019923,4.509343264,30.04255941,4.602773672,30.10046568,4.511904687,29.23748099,5.106150742,33.1356326,4.883137925,30.85279745,4.79088314,30.08551332,5.155457052,31.47169872,4.728090429,29.15749695
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332451242,40.60206421,4.961172328,42.26957865,5.103761832,37.60831794,5.379963411,40.50768595,5.412986252,40.6966642,4.914243857,35.05984012,5.124611261,38.66319515,5.033882588,37.53401308,4.962179842,36.55247232,5.117811504,39.19815491,4.729840825,32.91853638,4.758997152,32.88984885,4.624328452,31.6928076,4.351836882,29.07057715,4.704496235,32.26734974,4.48220543,30.3558325,4.461314575,29.76064107,4.254875568,28.27728253,4.320990246,28.88408166,4.495869759,30.12828541,4.338292282,28.9969861,4.953114241,33.47119582,4.789991263,32.30071045,4.528600946,30.19002078,4.62219013,30.24012027,4.530970473,29.37053053,5.128764274,33.28874757,4.90415796,30.98628228,4.811236475,30.21050652,5.177866762,31.60094276,4.747902523,29.26975005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.349390278,40.80876672,4.976414173,42.48798643,5.120548945,37.80434142,5.398886437,40.71984752,5.432544233,40.90953555,4.931350072,35.23963101,5.143255603,38.86469082,5.052301095,37.72858364,4.980449161,36.74073175,5.137284321,39.40264652,4.747533334,33.08643181,4.777084496,33.05736156,4.641814267,31.85228919,4.367872167,29.21385119,4.722918006,32.43108123,4.499422531,30.50689171,4.478590936,29.90774393,4.271257051,28.41655961,4.338072841,29.02780693,4.513931721,30.2771187,4.355680003,29.14003967,4.974211466,33.63858115,4.810464079,32.46122167,4.547858629,30.33748215,4.641606588,30.37977486,4.550036259,29.50358007,5.151377805,33.44186254,4.925177994,31.11976711,4.83158981,30.33549972,5.200276472,31.73018679,4.767714618,29.38200316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.366329314,41.01546923,4.991656018,42.70639421,5.137336057,38.0003649,5.417809463,40.93200908,5.452102213,41.12240689,4.948456288,35.41942189,5.161899944,39.06618649,5.070719601,37.92315419,4.998718479,36.92899118,5.156757139,39.60713812,4.765225843,33.25432724,4.79517184,33.22487426,4.659300083,32.01177078,4.383907451,29.35712524,4.741339778,32.59481271,4.516639632,30.65795091,4.495867298,30.05484679,4.287638533,28.55583669,4.355155436,29.17153219,4.531993683,30.42595198,4.373067724,29.28309324,4.995308692,33.80596647,4.830936895,32.6217329,4.567116311,30.48494352,4.661023046,30.51942945,4.569102046,29.6366296,5.173991337,33.59497751,4.946198028,31.25325193,4.851943145,30.46049293,5.222686182,31.85943082,4.787526712,29.49425627
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38326835,41.22217174,5.006897863,42.92480199,5.154123169,38.19638838,5.436732489,41.14417065,5.471660194,41.33527824,4.965562504,35.59921278,5.180544286,39.26768216,5.089138107,38.11772475,5.016987798,37.11725061,5.176229956,39.81162972,4.782918353,33.42222267,4.813259184,33.39238696,4.676785898,32.17125237,4.399942736,29.50039929,4.759761549,32.7585442,4.533856732,30.80901012,4.513143659,30.20194965,4.304020016,28.69511377,4.372238032,29.31525746,4.550055645,30.57478527,4.390455445,29.42614681,5.016405917,33.9733518,4.851409711,32.78224412,4.586373994,30.63240489,4.680439504,30.65908405,4.588167832,29.76967914,5.196604868,33.74809248,4.967218062,31.38673676,4.87229648,30.58548613,5.245095892,31.98867486,4.807338806,29.60650937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.400207385,41.42887425,5.022139708,43.14320977,5.170910282,38.39241186,5.455655515,41.35633221,5.491218174,41.54814959,4.98266872,35.77900366,5.199188628,39.46917783,5.107556613,38.3122953,5.035257117,37.30551004,5.195702773,40.01612132,4.800610862,33.5901181,4.831346528,33.55989967,4.694271713,32.33073396,4.415978021,29.64367334,4.778183321,32.92227569,4.551073833,30.96006933,4.530420021,30.3490525,4.320401499,28.83439085,4.389320627,29.45898272,4.568117607,30.72361855,4.407843166,29.56920038,5.037503143,34.14073713,4.871882526,32.94275534,4.605631677,30.77986626,4.699855962,30.79873864,4.607233618,29.90272868,5.2192184,33.90120745,4.988238097,31.52022158,4.892649815,30.71047933,5.267505602,32.11791889,4.827150901,29.71876248
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.417146421,41.63557676,5.037381554,43.36161755,5.187697394,38.58843534,5.474578541,41.56849378,5.510776155,41.76102093,4.999774936,35.95879454,5.217832969,39.6706735,5.12597512,38.50686586,5.053526436,37.49376947,5.21517559,40.22061293,4.818303371,33.75801353,4.849433872,33.72741237,4.711757529,32.49021555,4.432013306,29.78694739,4.796605093,33.08600717,4.568290934,31.11112854,4.547696382,30.49615536,4.336782982,28.97366793,4.406403222,29.60270799,4.586179569,30.87245184,4.425230887,29.71225395,5.058600369,34.30812245,4.892355342,33.10326656,4.624889359,30.92732764,4.71927242,30.93839323,4.626299404,30.03577822,5.241831931,34.05432241,5.009258131,31.65370641,4.913003151,30.83547253,5.289915313,32.24716293,4.846962995,29.83101559
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.434085457,41.84227927,5.052623399,43.58002533,5.204484506,38.78445882,5.493501567,41.78065534,5.530334136,41.97389228,5.016881152,36.13858543,5.236477311,39.87216917,5.144393626,38.70143641,5.071795755,37.6820289,5.234648408,40.42510453,4.83599588,33.92590896,4.867521216,33.89492507,4.729243344,32.64969713,4.448048591,29.93022144,4.815026864,33.24973866,4.585508035,31.26218775,4.564972744,30.64325822,4.353164465,29.11294502,4.423485817,29.74643326,4.604241531,31.02128513,4.442618607,29.85530752,5.079697594,34.47550778,4.912828158,33.26377778,4.644147042,31.07478901,4.738688878,31.07804782,4.645365191,30.16882775,5.264445463,34.20743738,5.030278165,31.78719124,4.933356486,30.96046573,5.312325023,32.37640696,4.866775089,29.94326869
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451024493,42.04898178,5.067865244,43.7984331,5.221271619,38.9804823,5.512424593,41.99281691,5.549892116,42.18676363,5.033987368,36.31837631,5.255121653,40.07366483,5.162812132,38.89600697,5.090065073,37.87028833,5.254121225,40.62959613,4.85368839,34.09380439,4.88560856,34.06243778,4.74672916,32.80917872,4.464083876,30.07349549,4.833448636,33.41347014,4.602725136,31.41324696,4.582249105,30.79036108,4.369545948,29.2522221,4.440568413,29.89015852,4.622303493,31.17011841,4.460006328,29.99836109,5.10079482,34.6428931,4.933300974,33.424289,4.663404724,31.22225038,4.758105336,31.21770242,4.664430977,30.30187729,5.287058994,34.36055235,5.0512982,31.92067606,4.953709821,31.08545893,5.334734733,32.50565099,4.886587184,30.0555218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.467963528,42.25568429,5.083107089,44.01684088,5.238058731,39.17650578,5.53134762,42.20497847,5.569450097,42.39963497,5.051093584,36.49816719,5.273765994,40.2751605,5.181230638,39.09057753,5.108334392,38.05854776,5.273594042,40.83408774,4.871380899,34.26169982,4.903695904,34.22995048,4.764214975,32.96866031,4.48011916,30.21676954,4.851870407,33.57720163,4.619942237,31.56430617,4.599525467,30.93746394,4.385927431,29.39149918,4.457651008,30.03388379,4.640365456,31.3189517,4.477394049,30.14141466,5.121892045,34.81027843,4.953773789,33.58480023,4.682662407,31.36971175,4.777521794,31.35735701,4.683496763,30.43492683,5.309672526,34.51366732,5.072318234,32.05416089,4.974063156,31.21045214,5.357144443,32.63489503,4.906399278,30.16777491
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.484902564,42.4623868,5.098348935,44.23524866,5.254845843,39.37252926,5.550270646,42.41714004,5.589008077,42.61250632,5.0681998,36.67795808,5.292410336,40.47665617,5.199649144,39.28514808,5.126603711,38.24680718,5.293066859,41.03857934,4.889073408,34.42959525,4.921783248,34.39746318,4.781700791,33.1281419,4.496154445,30.36004359,4.870292179,33.74093311,4.637159338,31.71536537,4.616801828,31.08456679,4.402308914,29.53077626,4.474733603,30.17760906,4.658427418,31.46778498,4.49478177,30.28446823,5.142989271,34.97766375,4.974246605,33.74531145,4.701920089,31.51717312,4.796938252,31.4970116,4.702562549,30.56797636,5.332286057,34.66678229,5.093338268,32.18764572,4.994416491,31.33544534,5.379554153,32.76413906,4.926211372,30.28002801
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5018416,42.66908931,5.11359078,44.45365644,5.271632956,39.56855274,5.569193672,42.6293016,5.608566058,42.82537767,5.085306015,36.85774896,5.311054678,40.67815184,5.218067651,39.47971864,5.14487303,38.43506661,5.312539676,41.24307094,4.906765918,34.59749068,4.939870592,34.56497589,4.799186606,33.28762349,4.51218973,30.50331764,4.88871395,33.9046646,4.654376439,31.86642458,4.63407819,31.23166965,4.418690397,29.67005334,4.491816199,30.32133432,4.67648938,31.61661827,4.512169491,30.4275218,5.164086497,35.14504908,4.994719421,33.90582267,4.721177772,31.66463449,4.81635471,31.63666619,4.721628335,30.7010259,5.354899589,34.81989726,5.114358302,32.32113054,5.014769826,31.46043854,5.401963863,32.8933831,4.946023467,30.39228112
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.518780636,42.87579181,5.128832625,44.67206422,5.288420068,39.76457622,5.588116698,42.84146317,5.628124039,43.03824901,5.102412231,37.03753984,5.329699019,40.87964751,5.236486157,39.67428919,5.163142349,38.62332604,5.332012494,41.44756255,4.924458427,34.76538611,4.957957936,34.73248859,4.816672422,33.44710508,4.528225015,30.64659169,4.907135722,34.06839608,4.67159354,32.01748379,4.651354552,31.37877251,4.43507188,29.80933042,4.508898794,30.46505959,4.694551342,31.76545156,4.529557212,30.57057537,5.185183722,35.31243441,5.015192236,34.06633389,4.740435455,31.81209586,4.835771168,31.77632078,4.740694122,30.83407544,5.37751312,34.97301223,5.135378337,32.45461537,5.035123161,31.58543174,5.424373574,33.02262713,4.965835561,30.50453423
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.535719671,43.08249432,5.14407447,44.890472,5.30520718,39.9605997,5.607039724,43.05362474,5.647682019,43.25112036,5.119518447,37.21733073,5.348343361,41.08114318,5.254904663,39.86885975,5.181411668,38.81158547,5.351485311,41.65205415,4.942150936,34.93328154,4.97604528,34.9000013,4.834158237,33.60658666,4.5442603,30.78986574,4.925557494,34.23212757,4.68881064,32.168543,4.668630913,31.52587537,4.451453363,29.9486075,4.525981389,30.60878485,4.712613304,31.91428484,4.546944933,30.71362894,5.206280948,35.47981973,5.035665052,34.22684511,4.759693137,31.95955724,4.855187626,31.91597538,4.759759908,30.96712498,5.400126652,35.1261272,5.156398371,32.5881002,5.055476496,31.71042494,5.446783284,33.15187116,4.985647655,30.61678733
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.552658707,43.28919683,5.159316316,45.10887978,5.321994293,40.15662318,5.62596275,43.2657863,5.66724,43.46399171,5.136624663,37.39712161,5.366987703,41.28263885,5.273323169,40.0634303,5.199680986,38.9998449,5.370958128,41.85654575,4.959843446,35.10117697,4.994132624,35.067514,4.851644053,33.76606825,4.560295585,30.93313979,4.943979265,34.39585905,4.706027741,32.31960221,4.685907275,31.67297823,4.467834846,30.08788459,4.543063985,30.75251012,4.730675266,32.06311813,4.564332654,30.85668251,5.227378173,35.64720506,5.056137868,34.38735633,4.77895082,32.10701861,4.874604084,32.05562997,4.778825694,31.10017451,5.422740183,35.27924217,5.177418405,32.72158502,5.075829831,31.83541814,5.469192994,33.2811152,5.00545975,30.72904044
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.569597743,43.49589934,5.174558161,45.32728756,5.338781405,40.35264666,5.644885776,43.47794787,5.68679798,43.67686305,5.153730879,37.57691249,5.385632044,41.48413452,5.291741676,40.25800086,5.217950305,39.18810433,5.390430945,42.06103735,4.977535955,35.26907241,5.012219968,35.2350267,4.869129868,33.92554984,4.576330869,31.07641384,4.962401037,34.55959054,4.723244842,32.47066142,4.703183636,31.82008108,4.484216328,30.22716167,4.56014658,30.89623539,4.748737228,32.21195142,4.581720374,30.99973608,5.248475399,35.81459038,5.076610684,34.54786756,4.798208502,32.25447998,4.894020542,32.19528456,4.79789148,31.23322405,5.445353715,35.43235714,5.198438439,32.85506985,5.096183167,31.96041135,5.491602704,33.41035923,5.025271844,30.84129355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.586536779,43.70260185,5.189800006,45.54569534,5.355568517,40.54867015,5.663808802,43.69010943,5.706355961,43.8897344,5.170837095,37.75670338,5.404276386,41.68563019,5.310160182,40.45257141,5.236219624,39.37636376,5.409903763,42.26552896,4.995228464,35.43696784,5.030307312,35.40253941,4.886615684,34.08503143,4.592366154,31.21968789,4.980822808,34.72332202,4.740461943,32.62172063,4.720459998,31.96718394,4.500597811,30.36643875,4.577229175,31.03996065,4.76679919,32.3607847,4.599108095,31.14278964,5.269572625,35.98197571,5.097083499,34.70837878,4.817466185,32.40194135,4.913437,32.33493915,4.816957267,31.36627359,5.467967246,35.5854721,5.219458474,32.98855467,5.116536502,32.08540455,5.514012414,33.53960327,5.045083938,30.95354665
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.603475814,43.90930436,5.205041851,45.76410312,5.372355629,40.74469363,5.682731828,43.902271,5.725913942,44.10260575,5.187943311,37.93649426,5.422920728,41.88712586,5.328578688,40.64714197,5.254488943,39.56462319,5.42937658,42.47002056,5.012920974,35.60486327,5.048394656,35.57005211,4.904101499,34.24451302,4.608401439,31.36296194,4.99924458,34.88705351,4.757679044,32.77277983,4.737736359,32.1142868,4.516979294,30.50571583,4.59431177,31.18368592,4.784861152,32.50961799,4.616495816,31.28584321,5.29066985,36.14936103,5.117556315,34.86889,4.836723868,32.54940272,4.932853458,32.47459375,4.836023053,31.49932313,5.490580778,35.73858707,5.240478508,33.1220395,5.136889837,32.21039775,5.536422124,33.6688473,5.064896033,31.06579976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62041485,44.11600687,5.220283696,45.9825109,5.389142742,40.94071711,5.701654855,44.11443256,5.745471922,44.31547709,5.205049527,38.11628515,5.441565069,42.08862153,5.346997194,40.84171252,5.272758262,39.75288262,5.448849397,42.67451216,5.030613483,35.7727587,5.066482,35.73756481,4.921587315,34.40399461,4.624436724,31.50623599,5.017666351,35.05078499,4.774896145,32.92383904,4.755012721,32.26138966,4.533360777,30.64499291,4.611394366,31.32741119,4.802923114,32.65845127,4.633883537,31.42889678,5.311767076,36.31674636,5.138029131,35.02940122,4.85598155,32.69686409,4.952269916,32.61424834,4.855088839,31.63237266,5.513194309,35.89170204,5.261498542,33.25552433,5.157243172,32.33539095,5.558831835,33.79809133,5.084708127,31.17805286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.637353886,44.32270938,5.235525542,46.20091868,5.405929854,41.13674059,5.720577881,44.32659413,5.765029903,44.52834844,5.222155743,38.29607603,5.460209411,42.29011719,5.365415701,41.03628308,5.29102758,39.94114205,5.468322214,42.87900377,5.048305992,35.94065413,5.084569344,35.90507752,4.93907313,34.56347619,4.640472009,31.64951004,5.036088123,35.21451648,4.792113246,33.07489825,4.772289082,32.40849252,4.54974226,30.78426999,4.628476961,31.47113645,4.820985076,32.80728456,4.651271258,31.57195035,5.332864301,36.48413168,5.158501946,35.18991244,4.875239233,32.84432546,4.971686374,32.75390293,4.874154625,31.7654222,5.535807841,36.04481701,5.282518577,33.38900915,5.177596507,32.46038415,5.581241545,33.92733537,5.104520221,31.29030597
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.654292922,44.52941189,5.250767387,46.41932646,5.422716966,41.33276407,5.739500907,44.53875569,5.784587883,44.74121979,5.239261959,38.47586691,5.478853753,42.49161286,5.383834207,41.23085364,5.309296899,40.12940148,5.487795032,43.08349537,5.065998501,36.10854956,5.102656688,36.07259022,4.956558945,34.72295778,4.656507294,31.79278409,5.054509895,35.37824796,4.809330347,33.22595746,4.789565444,32.55559537,4.566123743,30.92354707,4.645559556,31.61486172,4.839047038,32.95611785,4.668658979,31.71500392,5.353961527,36.65151701,5.178974762,35.35042366,4.894496915,32.99178684,4.991102832,32.89355752,4.893220412,31.89847174,5.558421372,36.19793198,5.303538611,33.52249398,5.197949842,32.58537736,5.603651255,34.0565794,5.124332316,31.40255908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.671231957,44.7361144,5.266009232,46.63773423,5.439504079,41.52878755,5.758423933,44.75091726,5.804145864,44.95409113,5.256368174,38.6556578,5.497498094,42.69310853,5.402252713,41.42542419,5.327566218,40.31766091,5.507267849,43.28798697,5.083691011,36.27644499,5.120744032,36.24010292,4.974044761,34.88243937,4.672542578,31.93605814,5.072931666,35.54197945,4.826547448,33.37701667,4.806841805,32.70269823,4.582505226,31.06282416,4.662642152,31.75858698,4.857109,33.10495113,4.6860467,31.85805749,5.375058752,36.81890234,5.199447578,35.51093489,4.913754598,33.13924821,5.01051929,33.03321212,4.912286198,32.03152127,5.581034904,36.35104695,5.324558645,33.65597881,5.218303177,32.71037056,5.626060965,34.18582344,5.14414441,31.51481218
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.688170993,44.94281691,5.281251077,46.85614201,5.456291191,41.72481103,5.777346959,44.96307882,5.823703845,45.16696248,5.27347439,38.83544868,5.516142436,42.8946042,5.420671219,41.61999475,5.345835537,40.50592034,5.526740666,43.49247858,5.10138352,36.44434042,5.138831376,36.40761563,4.991530576,35.04192096,4.688577863,32.07933219,5.091353438,35.70571093,4.843764548,33.52807588,4.824118167,32.84980109,4.598886709,31.20210124,4.679724747,31.90231225,4.875170962,33.25378442,4.70343442,32.00111106,5.396155978,36.98628766,5.219920394,35.67144611,4.93301228,33.28670958,5.029935748,33.17286671,4.931351984,32.16457081,5.603648435,36.50416192,5.345578679,33.78946363,5.238656512,32.83536376,5.648470675,34.31506747,5.163956504,31.62706529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.705110029,45.14951942,5.296492923,47.07454979,5.473078303,41.92083451,5.796269985,45.17524039,5.843261825,45.37983383,5.290580606,39.01523956,5.534786778,43.09609987,5.439089725,41.8145653,5.364104856,40.69417977,5.546213483,43.69697018,5.119076029,36.61223585,5.15691872,36.57512833,5.009016392,35.20140255,4.704613148,32.22260624,5.109775209,35.86944242,4.860981649,33.67913508,4.841394528,32.99690395,4.615268192,31.34137832,4.696807342,32.04603752,4.893232924,33.4026177,4.720822141,32.14416463,5.417253204,37.15367299,5.240393209,35.83195733,4.952269963,33.43417095,5.049352206,33.3125213,4.95041777,32.29762035,5.626261967,36.65727689,5.366598714,33.92294846,5.259009847,32.96035696,5.670880385,34.4443115,5.183768599,31.7393184
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.722049065,45.35622193,5.311734768,47.29295757,5.489865416,42.11685799,5.815193011,45.38740195,5.862819806,45.59270518,5.307686822,39.19503045,5.553431119,43.29759554,5.457508232,42.00913586,5.382374174,40.8824392,5.565686301,43.90146178,5.136768539,36.78013128,5.175006064,36.74264103,5.026502207,35.36088414,4.720648433,32.36588029,5.128196981,36.03317391,4.87819875,33.83019429,4.85867089,33.14400681,4.631649675,31.4806554,4.713889937,32.18976278,4.911294886,33.55145099,4.738209862,32.2872182,5.438350429,37.32105831,5.260866025,35.99246855,4.971527646,33.58163232,5.068768664,33.45217589,4.969483556,32.43066989,5.648875498,36.81039186,5.387618748,34.05643329,5.279363183,33.08535016,5.693290096,34.57355554,5.203580693,31.8515715
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7389881,45.56292444,5.326976613,47.51136535,5.506652528,42.31288147,5.834116037,45.59956352,5.882377786,45.80557652,5.324793038,39.37482133,5.572075461,43.49909121,5.475926738,42.20370641,5.400643493,41.07069863,5.585159118,44.10595338,5.154461048,36.94802671,5.193093408,36.91015374,5.043988023,35.52036572,4.736683718,32.50915434,5.146618752,36.19690539,4.895415851,33.9812535,4.875947251,33.29110966,4.648031158,31.61993248,4.730972533,32.33348805,4.929356848,33.70028428,4.755597583,32.43027177,5.459447655,37.48844364,5.281338841,36.15297977,4.990785328,33.72909369,5.088185122,33.59183049,4.988549343,32.56371942,5.67148903,36.96350683,5.408638782,34.18991811,5.299716518,33.21034336,5.715699806,34.70279957,5.223392787,31.96382461
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.755927136,45.76962694,5.342218458,47.72977313,5.52343964,42.50890495,5.853039063,45.81172509,5.901935767,46.01844787,5.341899254,39.55461221,5.590719803,43.70058688,5.494345244,42.39827697,5.418912812,41.25895805,5.604631935,44.31044499,5.172153557,37.11592214,5.211180752,37.07766644,5.061473838,35.67984731,4.752719003,32.65242839,5.165040524,36.36063688,4.912632952,34.13231271,4.893223613,33.43821252,4.66441264,31.75920956,4.748055128,32.47721332,4.94741881,33.84911756,4.772985304,32.57332534,5.48054488,37.65582896,5.301811657,36.31349099,5.010043011,33.87655506,5.10760158,33.73148508,5.007615129,32.69676896,5.694102561,37.1166218,5.429658817,34.32340294,5.320069853,33.33533657,5.738109516,34.83204361,5.243204882,32.07607772
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.772866172,45.97632945,5.357460303,47.94818091,5.540226753,42.70492843,5.87196209,46.02388665,5.921493748,46.23131922,5.35900547,39.7344031,5.609364144,43.90208255,5.51276375,42.59284752,5.437182131,41.44721748,5.624104752,44.51493659,5.189846067,37.28381757,5.229268096,37.24517915,5.078959654,35.8393289,4.768754287,32.79570244,5.183462296,36.52436836,4.929850053,34.28337192,4.910499974,33.58531538,4.680794123,31.89848664,4.765137723,32.62093858,4.965480773,33.99795085,4.790373025,32.71637891,5.501642106,37.82321429,5.322284472,36.47400222,5.029300693,34.02401643,5.127018038,33.87113967,5.026680915,32.8298185,5.716716093,37.26973676,5.450678851,34.45688776,5.340423188,33.46032977,5.760519226,34.96128764,5.263016976,32.18833082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.789805208,46.18303196,5.372702149,48.16658869,5.557013865,42.90095191,5.890885116,46.23604822,5.941051728,46.44419056,5.376111686,39.91419398,5.628008486,44.10357822,5.531182257,42.78741808,5.45545145,41.63547691,5.64357757,44.71942819,5.207538576,37.451713,5.24735544,37.41269185,5.096445469,35.99881049,4.784789572,32.93897649,5.201884067,36.68809985,4.947067154,34.43443113,4.927776336,33.73241824,4.697175606,32.03776372,4.782220319,32.76466385,4.983542735,34.14678413,4.807760746,32.85943248,5.522739332,37.99059962,5.342757288,36.63451344,5.048558376,34.17147781,5.146434496,34.01079426,5.045746701,32.96286804,5.739329624,37.42285173,5.471698885,34.59037259,5.360776523,33.58532297,5.782928936,35.09053167,5.28282907,32.30058393
